concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0013,A,Liquid Bridge Pinch-Off demonstration,physics_physical_systems,Liquid Bridge Pinch-Off,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Liquid Bridge Pinch-Off, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液桥颈缩断裂; needed_candidates=2; production_gate=must_show_bridge_stretching_necking_and_final_breakup_sequence
vdcr_concept_0013,A,Liquid Bridge Pinch-Off experiment video,physics_physical_systems,Liquid Bridge Pinch-Off,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Liquid Bridge Pinch-Off, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液桥颈缩断裂; needed_candidates=2; production_gate=must_show_bridge_stretching_necking_and_final_breakup_sequence
vdcr_concept_0013,A,液桥颈缩断裂 Liquid Bridge Pinch-Off,physics_physical_systems,Liquid Bridge Pinch-Off,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Liquid Bridge Pinch-Off, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液桥颈缩断裂; needed_candidates=2; production_gate=must_show_bridge_stretching_necking_and_final_breakup_sequence
vdcr_concept_0009,A,Rayleigh-Plateau Breakup,physics_physical_systems,Rayleigh-Plateau Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Rayleigh-Plateau Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=瑞利-普拉托断裂; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0009,A,Rayleigh-Plateau Breakup demonstration,physics_physical_systems,Rayleigh-Plateau Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Rayleigh-Plateau Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=瑞利-普拉托断裂; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0009,A,Rayleigh-Plateau Breakup experiment video,physics_physical_systems,Rayleigh-Plateau Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Rayleigh-Plateau Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=瑞利-普拉托断裂; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0009,A,瑞利-普拉托断裂 Rayleigh-Plateau Breakup,physics_physical_systems,Rayleigh-Plateau Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Rayleigh-Plateau Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=瑞利-普拉托断裂; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0002,A,Vortex Shedding / Karman Vortex Street,physics_physical_systems,Vortex Shedding / Karman Vortex Street,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Vortex Shedding / Karman Vortex Street, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=周期涡脱落/卡门涡街; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0002,A,Vortex Shedding / Karman Vortex Street demonstration,physics_physical_systems,Vortex Shedding / Karman Vortex Street,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Vortex Shedding / Karman Vortex Street, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=周期涡脱落/卡门涡街; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0002,A,Vortex Shedding / Karman Vortex Street experiment video,physics_physical_systems,Vortex Shedding / Karman Vortex Street,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Vortex Shedding / Karman Vortex Street, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=周期涡脱落/卡门涡街; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0002,A,周期涡脱落/卡门涡街 Vortex Shedding / Karman Vortex Street,physics_physical_systems,Vortex Shedding / Karman Vortex Street,physics_physical_systems,physics_family_01,"Candidate must show the temporal sequence that instantiates Vortex Shedding / Karman Vortex Street, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=周期涡脱落/卡门涡街; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0097,B,Metal Displacement Dendrite Growth,chemistry_materials_change,Metal Displacement Dendrite Growth,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Metal Displacement Dendrite Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=金属置换枝晶生长; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0097,B,Metal Displacement Dendrite Growth demonstration,chemistry_materials_change,Metal Displacement Dendrite Growth,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Metal Displacement Dendrite Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=金属置换枝晶生长; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0097,B,Metal Displacement Dendrite Growth experiment video,chemistry_materials_change,Metal Displacement Dendrite Growth,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Metal Displacement Dendrite Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=金属置换枝晶生长; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0097,B,金属置换枝晶生长 Metal Displacement Dendrite Growth,chemistry_materials_change,Metal Displacement Dendrite Growth,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Metal Displacement Dendrite Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=金属置换枝晶生长; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0187,B,Biofilm Colony Expansion Dynamics,biology_living_systems,Biofilm Colony Expansion Dynamics,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Biofilm Colony Expansion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=生物膜群落扩张动态; needed_candidates=2; production_gate=must_show_colony_front_expansion_or_collective_growth_dynamics_over_time
vdcr_concept_0187,B,Biofilm Colony Expansion Dynamics demonstration,biology_living_systems,Biofilm Colony Expansion Dynamics,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Biofilm Colony Expansion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=生物膜群落扩张动态; needed_candidates=2; production_gate=must_show_colony_front_expansion_or_collective_growth_dynamics_over_time
vdcr_concept_0187,B,Biofilm Colony Expansion Dynamics experiment video,biology_living_systems,Biofilm Colony Expansion Dynamics,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Biofilm Colony Expansion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=生物膜群落扩张动态; needed_candidates=2; production_gate=must_show_colony_front_expansion_or_collective_growth_dynamics_over_time
vdcr_concept_0187,B,生物膜群落扩张动态 Biofilm Colony Expansion Dynamics,biology_living_systems,Biofilm Colony Expansion Dynamics,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Biofilm Colony Expansion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=生物膜群落扩张动态; needed_candidates=2; production_gate=must_show_colony_front_expansion_or_collective_growth_dynamics_over_time
vdcr_concept_0155,B,Cytokinetic Furrow Ingression,biology_living_systems,Cytokinetic Furrow Ingression,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Cytokinetic Furrow Ingression, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=胞质分裂沟收缩; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0155,B,Cytokinetic Furrow Ingression demonstration,biology_living_systems,Cytokinetic Furrow Ingression,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Cytokinetic Furrow Ingression, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=胞质分裂沟收缩; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0155,B,Cytokinetic Furrow Ingression experiment video,biology_living_systems,Cytokinetic Furrow Ingression,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Cytokinetic Furrow Ingression, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=胞质分裂沟收缩; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0155,B,胞质分裂沟收缩 Cytokinetic Furrow Ingression,biology_living_systems,Cytokinetic Furrow Ingression,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Cytokinetic Furrow Ingression, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=胞质分裂沟收缩; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0173,B,Membrane Blebbing,biology_living_systems,Membrane Blebbing,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Membrane Blebbing, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=细胞膜起泡; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0173,B,Membrane Blebbing demonstration,biology_living_systems,Membrane Blebbing,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Membrane Blebbing, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=细胞膜起泡; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0173,B,Membrane Blebbing experiment video,biology_living_systems,Membrane Blebbing,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Membrane Blebbing, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=细胞膜起泡; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0173,B,细胞膜起泡 Membrane Blebbing,biology_living_systems,Membrane Blebbing,biology_living_systems,biology_family_07,"Candidate must show the temporal sequence that instantiates Membrane Blebbing, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=细胞膜起泡; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0184,B,Plasmolysis and Deplasmolysis,biology_living_systems,Plasmolysis and Deplasmolysis,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Plasmolysis and Deplasmolysis, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=质壁分离与复原; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0184,B,Plasmolysis and Deplasmolysis demonstration,biology_living_systems,Plasmolysis and Deplasmolysis,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Plasmolysis and Deplasmolysis, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=质壁分离与复原; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0184,B,Plasmolysis and Deplasmolysis experiment video,biology_living_systems,Plasmolysis and Deplasmolysis,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Plasmolysis and Deplasmolysis, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=质壁分离与复原; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0184,B,质壁分离与复原 Plasmolysis and Deplasmolysis,biology_living_systems,Plasmolysis and Deplasmolysis,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Plasmolysis and Deplasmolysis, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=质壁分离与复原; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0182,B,Pollen Tube Chemotropic Growth,biology_living_systems,Pollen Tube Chemotropic Growth,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Pollen Tube Chemotropic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=花粉管趋化生长; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0182,B,Pollen Tube Chemotropic Growth demonstration,biology_living_systems,Pollen Tube Chemotropic Growth,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Pollen Tube Chemotropic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=花粉管趋化生长; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0182,B,Pollen Tube Chemotropic Growth experiment video,biology_living_systems,Pollen Tube Chemotropic Growth,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Pollen Tube Chemotropic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=花粉管趋化生长; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0182,B,花粉管趋化生长 Pollen Tube Chemotropic Growth,biology_living_systems,Pollen Tube Chemotropic Growth,biology_living_systems,biology_family_09,"Candidate must show the temporal sequence that instantiates Pollen Tube Chemotropic Growth, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=花粉管趋化生长; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0085,B,Coalescence-Driven Coarsening,chemistry_materials_change,Coalescence-Driven Coarsening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Coalescence-Driven Coarsening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴聚并粗化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0085,B,Coalescence-Driven Coarsening demonstration,chemistry_materials_change,Coalescence-Driven Coarsening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Coalescence-Driven Coarsening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴聚并粗化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0085,B,Coalescence-Driven Coarsening experiment video,chemistry_materials_change,Coalescence-Driven Coarsening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Coalescence-Driven Coarsening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴聚并粗化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0085,B,液滴聚并粗化 Coalescence-Driven Coarsening,chemistry_materials_change,Coalescence-Driven Coarsening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Coalescence-Driven Coarsening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=液滴聚并粗化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0098,B,Electrolysis Bubble Nucleation and Detachment,chemistry_materials_change,Electrolysis Bubble Nucleation and Detachment,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Electrolysis Bubble Nucleation and Detachment, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=电解气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0098,B,Electrolysis Bubble Nucleation and Detachment demonstration,chemistry_materials_change,Electrolysis Bubble Nucleation and Detachment,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Electrolysis Bubble Nucleation and Detachment, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=电解气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0098,B,Electrolysis Bubble Nucleation and Detachment experiment video,chemistry_materials_change,Electrolysis Bubble Nucleation and Detachment,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Electrolysis Bubble Nucleation and Detachment, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=电解气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0098,B,电解气泡成核与脱离 Electrolysis Bubble Nucleation and Detachment,chemistry_materials_change,Electrolysis Bubble Nucleation and Detachment,chemistry_materials_change,materials_family_08,"Candidate must show the temporal sequence that instantiates Electrolysis Bubble Nucleation and Detachment, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=电解气泡成核与脱离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0094,B,Flame Blowoff,chemistry_materials_change,Flame Blowoff,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Flame Blowoff, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火焰吹熄; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0094,B,Flame Blowoff demonstration,chemistry_materials_change,Flame Blowoff,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Flame Blowoff, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火焰吹熄; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0094,B,Flame Blowoff experiment video,chemistry_materials_change,Flame Blowoff,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Flame Blowoff, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火焰吹熄; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0094,B,火焰吹熄 Flame Blowoff,chemistry_materials_change,Flame Blowoff,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Flame Blowoff, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火焰吹熄; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0246,B,Freeze-Induced Phase Separation,chemistry_materials_change,Freeze-Induced Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Freeze-Induced Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冻结诱导相分离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0246,B,Freeze-Induced Phase Separation demonstration,chemistry_materials_change,Freeze-Induced Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Freeze-Induced Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冻结诱导相分离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0246,B,Freeze-Induced Phase Separation experiment video,chemistry_materials_change,Freeze-Induced Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Freeze-Induced Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冻结诱导相分离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0246,B,冻结诱导相分离 Freeze-Induced Phase Separation,chemistry_materials_change,Freeze-Induced Phase Separation,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Freeze-Induced Phase Separation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冻结诱导相分离; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0084,B,Ostwald Ripening,chemistry_materials_change,Ostwald Ripening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Ostwald Ripening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=奥斯特瓦尔德熟化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0084,B,Ostwald Ripening demonstration,chemistry_materials_change,Ostwald Ripening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Ostwald Ripening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=奥斯特瓦尔德熟化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0084,B,Ostwald Ripening experiment video,chemistry_materials_change,Ostwald Ripening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Ostwald Ripening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=奥斯特瓦尔德熟化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0084,B,奥斯特瓦尔德熟化 Ostwald Ripening,chemistry_materials_change,Ostwald Ripening,chemistry_materials_change,materials_family_06,"Candidate must show the temporal sequence that instantiates Ostwald Ripening, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=奥斯特瓦尔德熟化; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0199,B,Braided Channel Migration,earth_environmental_systems,Braided Channel Migration,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Braided Channel Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=辫状河道迁移; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0199,B,Braided Channel Migration demonstration,earth_environmental_systems,Braided Channel Migration,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Braided Channel Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=辫状河道迁移; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0199,B,Braided Channel Migration experiment video,earth_environmental_systems,Braided Channel Migration,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Braided Channel Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=辫状河道迁移; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0199,B,辫状河道迁移 Braided Channel Migration,earth_environmental_systems,Braided Channel Migration,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Braided Channel Migration, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=辫状河道迁移; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0241,B,Headward Erosion,earth_environmental_systems,Headward Erosion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Headward Erosion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=溯源侵蚀; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0241,B,Headward Erosion demonstration,earth_environmental_systems,Headward Erosion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Headward Erosion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=溯源侵蚀; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0241,B,Headward Erosion experiment video,earth_environmental_systems,Headward Erosion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Headward Erosion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=溯源侵蚀; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0241,B,溯源侵蚀 Headward Erosion,earth_environmental_systems,Headward Erosion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Headward Erosion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=溯源侵蚀; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0234,B,Plunging Breaker,earth_environmental_systems,Plunging Breaker,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Plunging Breaker, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=卷破波; needed_candidates=2; production_gate=must_show_crest_steepening_overturning_entrainment_and_breaking_sequence
vdcr_concept_0234,B,Plunging Breaker demonstration,earth_environmental_systems,Plunging Breaker,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Plunging Breaker, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=卷破波; needed_candidates=2; production_gate=must_show_crest_steepening_overturning_entrainment_and_breaking_sequence
vdcr_concept_0234,B,Plunging Breaker experiment video,earth_environmental_systems,Plunging Breaker,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Plunging Breaker, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=卷破波; needed_candidates=2; production_gate=must_show_crest_steepening_overturning_entrainment_and_breaking_sequence
vdcr_concept_0234,B,卷破波 Plunging Breaker,earth_environmental_systems,Plunging Breaker,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Plunging Breaker, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=卷破波; needed_candidates=2; production_gate=must_show_crest_steepening_overturning_entrainment_and_breaking_sequence
vdcr_concept_0227,B,Pyrocumulus Development,earth_environmental_systems,Pyrocumulus Development,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Pyrocumulus Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火积云发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
