media_asset_id,video_id,candidate_id,answer,domain,file_path,source_file_path,original_local_media,source_url,license_or_usage_note,review_status,review_notes,release_processing_status,release_ready,sha256,bytes,status,error
vdcr_v2_000251,vdcr_v2_000137,vdcr_v2_round100_contact_line_deposition_s4_crop_noaudio,Evaporation-Induced Deposition Front,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000251.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round100_contact_line_deposition_s4_crop_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round100_contact_line_deposition_s4_crop_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Taming-contact-line-instability-for-pattern-formation-ncomms12458-s4.ogv#v2-round100-clean-crop-noaudio,CC BY 4.0; Nature Communications open-access supplementary movie,pass_candidate,"Clean derivative shows contact-line instability creating moving filament/deposition fronts along the boundary over time. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows filament/deposition fronts generated along a moving contact line, with no visible answer text. The visual evidence supports Evaporation-Induced Deposition Front as a second video.",normalized_v2_mp4_noaudio,true,bbb814a46f6938a8084c224d9827457bf9b54df69c2f5ba9d5e9eeca9904f9af,1869579,copied_noaudio_mp4,
vdcr_v2_000252,vdcr_v2_000138,vdcr_v2_round101_chromosome_congression_10mt_noaudio,Chromosome Congression,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000252.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_chromosome_congression_10mt_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_chromosome_congression_10mt_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Role-of-the-Number-of-Microtubules-in-Chromosome-Segregation-during-Cell-Division-pone.0141305.s006.ogv#v2-round101-clean-noaudio,CC BY 4.0; PLOS ONE open-access supplementary movie,pass_candidate,"Clean derivative shows chromosomes moving toward central alignment with a small number of microtubules per kinetochore. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows chromosome bodies moving toward a central aligned plate under microtubule attachments, with no in-frame answer text. This completes the three-video cap for Chromosome Congression.",normalized_v2_mp4_noaudio,true,dc7fc8dc24cd090b801c2b3005689d50373bb459b949dc9fef7ba394d00ae643,1463708,copied_noaudio_mp4,
vdcr_v2_000253,vdcr_v2_000139,vdcr_v2_round101_chromosome_congression_cenpe_noaudio,Chromosome Congression,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000253.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_chromosome_congression_cenpe_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_chromosome_congression_cenpe_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Role-of-the-Number-of-Microtubules-in-Chromosome-Segregation-during-Cell-Division-pone.0141305.s005.ogv#v2-round101-clean-noaudio,CC BY 4.0; PLOS ONE open-access supplementary movie,pass_candidate,"Clean derivative shows chromosomes moving toward a central aligned metaphase plate under altered kinetochore/microtubule dynamics. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows chromosomes moving toward central metaphase alignment under microtubule attachments, with no in-frame answer text. This is a second strong video for Chromosome Congression.",normalized_v2_mp4_noaudio,true,2dac19e9f44cbb61b6cdcd81461faf03e51798bd1579da7a567ad4a0894ee153,1216093,copied_noaudio_mp4,
vdcr_v2_000254,vdcr_v2_000140,vdcr_v2_round101_focal_adhesion_tracking_s014_crop_noaudio,Focal Adhesion Assembly Dynamics,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000254.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_focal_adhesion_tracking_s014_crop_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_focal_adhesion_tracking_s014_crop_noaudio.mp4,https://commons.wikimedia.org/wiki/File:High-Resolution-Quantification-of-Focal-Adhesion-Spatiotemporal-Dynamics-in-Living-Cells-pone.0022025.s014.ogv#v2-round101-clean-crop-noaudio,CC BY 2.5; PLOS ONE open-access supplementary movie,pass_candidate,"Clean derivative shows live-cell focal adhesion puncta and tracked outlines reorganizing around the cell edge over time. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows live-cell adhesion puncta and tracked outlines reorganizing around the cell edge over time, with only a scale bar and no answer text.",normalized_v2_mp4_noaudio,true,66cec44802a41eecc3c020fab3081327d27b8312e2f4060f3fea5d18c91a7541,1680849,copied_noaudio_mp4,
vdcr_v2_000255,vdcr_v2_000141,vdcr_v2_round101_focal_adhesion_tracking_s015_crop_noaudio,Focal Adhesion Assembly Dynamics,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000255.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_focal_adhesion_tracking_s015_crop_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_focal_adhesion_tracking_s015_crop_noaudio.mp4,https://commons.wikimedia.org/wiki/File:High-Resolution-Quantification-of-Focal-Adhesion-Spatiotemporal-Dynamics-in-Living-Cells-pone.0022025.s015.ogv#v2-round101-clean-crop-noaudio,CC BY 2.5; PLOS ONE open-access supplementary movie,pass_candidate,"Clean derivative shows focal adhesion puncta and tracked outlines changing around a migrating cell edge over time. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows focal adhesion puncta and tracked outlines changing around a cell edge over time, with only a scale bar and no answer text.",normalized_v2_mp4_noaudio,true,d13ce087c084939b4c3f3cb1d5a32daa919e83ed8d62a33480c442141d752741,2076776,copied_noaudio_mp4,
vdcr_v2_000256,vdcr_v2_000142,vdcr_v2_round101_focal_adhesion_tracking_s016_crop_noaudio,Focal Adhesion Assembly Dynamics,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000256.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_focal_adhesion_tracking_s016_crop_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round101_focal_adhesion_tracking_s016_crop_noaudio.mp4,https://commons.wikimedia.org/wiki/File:High-Resolution-Quantification-of-Focal-Adhesion-Spatiotemporal-Dynamics-in-Living-Cells-pone.0022025.s016.ogv#v2-round101-clean-crop-noaudio,CC BY 2.5; PLOS ONE open-access supplementary movie,pass_candidate,"Clean derivative shows focal adhesion puncta and tracked outlines assembling and reorganizing in a live-cell microscopy sequence. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows focal adhesion puncta and colored tracked outlines assembling and reorganizing through a live-cell microscopy sequence, with only a scale bar and no answer text.",normalized_v2_mp4_noaudio,true,98f501a576ed202393ebadb886e5d8f7c0d6580893fc4620d0fdbe68bf122f62,767673,copied_noaudio_mp4,
vdcr_v2_000257,vdcr_v2_000143,vdcr_v2_round102_bicarbonate_vinegar_normal_noaudio,Acid-Carbonate Effervescence,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000257.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_bicarbonate_vinegar_normal_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_bicarbonate_vinegar_normal_noaudio.mp4,https://commons.wikimedia.org/wiki/File:026_Sodium_Bicarbonate_Mixed_With_Vinegar_(Normal_Speed)_Video_By_Giles_Laurent.webm#v2-round102-clean-noaudio,CC BY-SA 4.0,pass_candidate,"Clean derivative shows sustained gas-bubble and foam evolution after sodium bicarbonate is mixed with vinegar. | triage_decision=pass_candidate; triage_notes=Pass with strict note: clean derivative shows visible gas-bubble and foam evolution after a sodium bicarbonate/vinegar reaction. The concept is usable as Acid-Carbonate Effervescence but should remain gated to videos showing active effervescence, not static cloudy liquid.",normalized_v2_mp4_noaudio,true,46b6a2f34d5eb8453c0e7c1edeab3a447fa92110cda72d2a89470bf0485250f1,5777625,copied_noaudio_mp4,
vdcr_v2_000258,vdcr_v2_000144,vdcr_v2_round102_bicarbonate_vinegar_slow_trim_noaudio,Acid-Carbonate Effervescence,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000258.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_bicarbonate_vinegar_slow_trim_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_bicarbonate_vinegar_slow_trim_noaudio.mp4,https://commons.wikimedia.org/wiki/File:025_Sodium_bicarbonate_mixed_with_Vinegar_(slow_motion)_Video_by_Giles_Laurent.webm#v2-round102-clean-trim-noaudio,CC BY-SA 4.0,pass_candidate,Clean trimmed derivative shows slow-motion bubble generation and foam evolution from the same acid-carbonate reaction class. | triage_decision=pass_candidate; triage_notes=Pass with strict note: clean trimmed derivative shows slow-motion bubble generation and foam persistence from the same acid-carbonate reaction class. It provides a second visual realization for the new concept while staying under the three-video cap.,normalized_v2_mp4_noaudio,true,981bc58fd74542a59fff49aac4b1ca0936f1b2b3899170373a0eb5224917bc1e,4537940,copied_noaudio_mp4,
vdcr_v2_000259,vdcr_v2_000145,vdcr_v2_round102_citric_crystallization_noaudio,Crystallization Front Propagation,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000259.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_citric_crystallization_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_citric_crystallization_noaudio.mp4,https://commons.wikimedia.org/wiki/File:CitricAcid_Crystalisation_Timelapse.ogv#v2-round102-clean-noaudio,CC BY-SA 3.0,pass_candidate,Clean derivative shows time-lapse crystal boundaries advancing across the microscope field as citric acid crystallizes from solution. | triage_decision=pass_candidate; triage_notes=Pass with moderate concept fit: clean timelapse shows crystal boundaries advancing across the field as citric acid crystallizes. It is assigned to Crystallization Front Propagation rather than the capped generic Crystal Nucleation-and-Growth Dynamics answer.,normalized_v2_mp4_noaudio,true,02fd4de297e14f046bf995bbc30be1e581697bb815060a76652dc28a32b3448a,652517,copied_noaudio_mp4,
vdcr_v2_000260,vdcr_v2_000146,vdcr_v2_round102_ostwald_foam_s2_segment_noaudio,Ostwald Ripening,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000260.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_ostwald_foam_s2_segment_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round102_ostwald_foam_s2_segment_noaudio.mp4,https://commons.wikimedia.org/wiki/File:A-general-patterning-approach-by-manipulating-the-evolution-of-two-dimensional-liquid-foams-ncomms14110-s2.ogv#v2-round102-clean-segment-noaudio,CC BY 4.0 Nature Communications supplementary movie,pass_candidate,"Clean segment removes title cards and shows smaller foam domains disappearing while larger bubbles grow over time. | triage_decision=pass_candidate; triage_notes=Pass: clean segment removes title cards and shows foam coarsening where smaller domains disappear while larger bubbles grow, supporting Ostwald Ripening without visible answer text.",normalized_v2_mp4_noaudio,true,3a433abde65d02248944967c3499527da2eccf7e505fb27cda176f9231784d6d,4446470,copied_noaudio_mp4,
vdcr_v2_000261,vdcr_v2_000147,vdcr_v2_round11_neutrophil_chemotaxis_noaudio,Neutrophil Chemotaxis,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000261.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round11_neutrophil_chemotaxis_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round11_neutrophil_chemotaxis_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Monomeric-and-Dimeric-CXCL8-Are-Both-Essential-for-In-Vivo-Neutrophil-Recruitment-pone.0011754.s003.ogv#metadata-clean,CC-BY-2.5 Commons/PLOS supplementary movie; metadata stripped locally,pass_candidate,Clean microscopy sequence shows neutrophils changing position and migrating directionally through the field toward the indicated chemotactic stimulus; a single frame cannot establish chemotaxis. | triage_decision=pass_candidate; triage_notes=Clean no-audio metadata-stripped derivative shows many neutrophils moving across the microscopy field with directional migration relative to the orange stimulus arrows; no title/audio/source metadata remains in the release media.,normalized_v2_mp4_noaudio,true,55ec2f4d5b56c0426e76b4370fa78badc535abe016955d51002547b7f23fe5b4,302154,copied_noaudio_mp4,
vdcr_v2_000262,vdcr_v2_000148,vdcr_v2_round12_candle_flame_oscillation_s1_noaudio,Candle Flame Oscillation,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000262.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round12_candle_flame_oscillation_s1_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round12_candle_flame_oscillation_s1_noaudio.mp4,https://www.nature.com/articles/s41598-018-36754-w#MOESM1-clean,CC BY 4.0 article supplementary material; metadata stripped locally,pass_candidate,Clean supplementary video shows paired candle flames repeatedly changing height and shape in synchronized oscillation; a single frame cannot establish the oscillatory flame dynamics. | triage_decision=pass_candidate; triage_notes=Clean no-audio metadata-stripped derivative from the Scientific Reports S1 supplement shows paired candle flames repeatedly growing and shrinking in synchronized oscillation; no title/audio/source metadata remains in release media.,normalized_v2_mp4_noaudio,true,555baf15c409e648f136bb64656ad1dae28abfd6c4657e412ff555424bdaa726,549530,copied_noaudio_mp4,
vdcr_v2_000263,vdcr_v2_000149,vdcr_v2_round18_seismonasty_mimosa_1_clean_noaudio,Seismonasty,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000263.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round18_seismonasty_mimosa_1_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round18_seismonasty_mimosa_1_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Mimosa_pudica_leaves_folding_when_touched_1.ogv#clean-noaudio,CC BY 2.5 or GFDL,pass_candidate,"Clean derivative must show touch-triggered plant leaf folding response over time, not merely a static Mimosa plant. | triage_decision=pass_candidate; triage_notes=Clean no-audio MP4 shows a touch cue followed by Mimosa leaflets rapidly folding inward; no answer-bearing title/source text is visible",normalized_v2_mp4_noaudio,true,0463f29f114b8f0cb60af6ae4bfce4242586ab7b74c90ddf990dcb638baea5e4,13378557,copied_noaudio_mp4,
vdcr_v2_000264,vdcr_v2_000150,vdcr_v2_round18_seismonasty_mimosa_2_clean_noaudio,Seismonasty,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000264.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round18_seismonasty_mimosa_2_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round18_seismonasty_mimosa_2_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Mimosa_pudica_leaves_folding_when_touched_2.ogv#clean-noaudio,CC BY 2.5 or GFDL,pass_candidate,"Clean derivative must show a second visually distinct touch-triggered plant leaf folding response, not merely a static Mimosa plant. | triage_decision=pass_candidate; triage_notes=Clean no-audio MP4 shows a second visually distinct touch-triggered Mimosa leaflet folding sequence; no answer-bearing title/source text is visible.",normalized_v2_mp4_noaudio,true,00fe06a2872e16a6cff4a24a402ca6fb1fb32b6d310ab8089ecb5bd56fc1ee69,7237648,copied_noaudio_mp4,
vdcr_v2_000265,vdcr_v2_000151,vdcr_v2_round18_seismonasty_mimosa_3_clean_noaudio,Seismonasty,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000265.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round18_seismonasty_mimosa_3_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round18_seismonasty_mimosa_3_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Mimosa_pudica_leaves_folding_when_touched_3.ogv#clean-noaudio,CC BY 2.5 or GFDL,pass_candidate,"Clean derivative must show a third visually distinct touch-triggered plant leaf folding response, not merely a static Mimosa plant. | triage_decision=pass_candidate; triage_notes=Clean no-audio MP4 shows a third visually distinct touch-triggered Mimosa leaflet folding sequence from a different close-up view; no answer-bearing title/source text is visible.",normalized_v2_mp4_noaudio,true,93319f3880fd1100fb11416d74934bbf2d9ecf9a191a2eeae32f92a18464cc92,5670411,copied_noaudio_mp4,
vdcr_v2_000266,vdcr_v2_000152,vdcr_v2_round20_thermite_reaction_clean_noaudio,Thermite Reaction Propagation,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000266.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round20_thermite_reaction_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round20_thermite_reaction_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Thermite.webm#clean-segment,CC BY 4.0,pass_candidate,"Clean derivative must show thermite ignition, reaction propagation, and molten product evolution, not merely a generic fire or final residue. | triage_decision=pass_candidate; triage_notes=Clean no-audio segment shows ignition, intense thermite reaction propagation, and molten product evolution without answer-bearing title/source text or audio.",normalized_v2_mp4_noaudio,true,08d4c64754d319377893b43bfa02d94d01f0520487aa533b0a72b425d2b4e746,28405389,copied_noaudio_mp4,
vdcr_v2_000267,vdcr_v2_000153,vdcr_v2_round22_dust_deflagration_demo_clean_noaudio,Dust Deflagration Front,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000267.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round22_dust_deflagration_demo_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round22_dust_deflagration_demo_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Dust_explosion_demonstration.webm#clean-segment,CC BY 3.0,pass_candidate,"Clean derivative must show a flame front propagating through dispersed dust or powder cloud, not a generic explosion or explanatory title card. | triage_decision=pass_candidate; triage_notes=Clean no-audio segment shows ignition and rapid flame-front propagation through a suspended powder/dust cloud, with no answer-bearing title/source text visible.",normalized_v2_mp4_noaudio,true,ce5ac07495b6d191ab4cd758cc45bb542f2ea6333948660a5009794227873617,2927348,copied_noaudio_mp4,
vdcr_v2_000268,vdcr_v2_000154,vdcr_v2_round26_vitamin_c_spherulitic_clean_noaudio,Spherulitic Growth,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000268.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round26_vitamin_c_spherulitic_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round26_vitamin_c_spherulitic_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Time.lapse_de_cristalizaci%C3%B3n_de_vitamina_C.webm#clean-noaudio,CC BY-SA 4.0 verify_on_page,pass_candidate,"Clean derivative must show radial crystal domains nucleating and expanding outward over time without source text, title metadata, or audio. | triage_decision=pass_candidate; triage_notes=Clean metadata-stripped MP4 shows multiple radial crystal domains nucleating and expanding outward into fan/spherulitic textures; no readable source, title, or answer-bearing text is visible.",normalized_v2_mp4_noaudio,true,cca3fd57b4b4f48ea350334eea6f4a14eb90479cb13bb0274b84032346a55d98,250242,copied_noaudio_mp4,
vdcr_v2_000269,vdcr_v2_000155,vdcr_v2_round2_permanganate_crystallization_noaudio,Salt Dendritic Crystallization,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000269.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round2_permanganate_crystallization_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round2_permanganate_crystallization_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Potassium_permanganate_-_KMnO4_-_crystallization_of_aqueous_solution.webm#noaudio,wikimedia_commons_license_verify_on_page,pass_candidate,Clean derivative must show branching salt crystal growth over time without relying on audio or source title text. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows purple solution receding while needle-like salt crystals extend and branch over time; no readable answer/source text remains.,normalized_v2_mp4_noaudio,true,37a222be7f93f1c9d55a633f5a882679b656c4aa29a4394595ab762a42d5def9,1365941,copied_noaudio_mp4,
vdcr_v2_000270,vdcr_v2_000156,vdcr_v2_round2_phenyl_salicylate_crop_108_128_noaudio,Spherulitic Growth,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000270.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round2_phenyl_salicylate_crop_108_128_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round2_phenyl_salicylate_crop_108_128_noaudio.mp4,"https://commons.wikimedia.org/wiki/File:Crystallization_of_Phenyl_Salicylate.webm#t=108,128-crop-noaudio",wikimedia_commons_license_verify_on_page,pass_candidate,"Clean derivative must show radial crystal clusters growing over time without readable overlay text, arrows, audio, or source title text. | triage_decision=pass_candidate; triage_notes=Clean no-audio crop shows radial crystal clusters growing and coalescing over time; tightened crop removes presenter, speed-up text, arrows, and answer-bearing source text.",normalized_v2_mp4_noaudio,true,1e635065d0bd371316bb1e0a9928e85ac8002d07b6e11562f789badbd5ad60b3,3198268,copied_noaudio_mp4,
vdcr_v2_000271,vdcr_v2_000157,vdcr_v2_round31_tollens_silver_mirror_clean_noaudio,Silver Mirror Deposition,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000271.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round31_tollens_silver_mirror_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round31_tollens_silver_mirror_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:112._%D0%A2%D0%BE%D0%BB%D0%B5%D0%BD%D1%81%D0%BE%D0%B2%D0%B0_%D1%80%D0%B5%D0%B0%D0%BA%D1%86%D0%B8%D1%98%D0%B0.webm#clean-noaudio,CC BY-SA 4.0 verify_on_page,pass_candidate,Clean derivative must show metallic silver film or mirror forming progressively on glass without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean derivative shows heating and progressive metallic/dark silver deposition on test tube walls and bottoms; no source title or answer-bearing overlay is visible.,normalized_v2_mp4_noaudio,true,16fb28e97ced7a16c83b75ce09510ab339defe39839cd1b9bf5c8326faae46b9,6165793,copied_noaudio_mp4,
vdcr_v2_000272,vdcr_v2_000158,vdcr_v2_round37_glut4_vesicle_fusion_clean_noaudio,Vesicle Fusion,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000272.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round37_glut4_vesicle_fusion_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round37_glut4_vesicle_fusion_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Sites-of-Glucose-Transporter-4-Vesicle-Fusion-with-the-Plasma-Membrane-Correlate-Spatially-with-pone.0043662.s015.ogv#clean-noaudio,CC BY 2.5 verify_on_page,pass_candidate,"Clean derivative must show localized fluorescent vesicle-fusion events at the plasma membrane over time without relying on source title text or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 shows localized fluorescent puncta/events appearing and changing along the cell membrane/cortical network over time, consistent with vesicle-membrane fusion; the visible timestamp is not answer-bearing, and source/title metadata has been stripped. This is a narrow vesicle-fusion concept sample, distinct from broader exocytosis samples.",normalized_v2_mp4_noaudio,true,7266d22be1e3527f032e17bfb093a0a281dcab6cc1f416ff64f7340177c10c71,3425508,copied_noaudio_mp4,
vdcr_v2_000273,vdcr_v2_000159,vdcr_v2_round38_rab27b_vesicle_budding_clean_noaudio,Vesicle Budding,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000273.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round38_rab27b_vesicle_budding_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round38_rab27b_vesicle_budding_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Direct-Imaging-of-RAB27B-Enriched-Secretory-Vesicle-Biogenesis-in-Lacrimal-Acinar-Cells-Reveals-pone.0031789.s002.ogv#clean-noaudio,CC BY 2.5 verify_on_page,pass_candidate,"Clean derivative must show Rab27b-labeled vesicle biogenesis or budding dynamics over time without relying on source title text, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 trims the source title card, removes audio, and strips metadata. The remaining visible frames show Rab27b-labeled fluorescent structures accumulating and changing around a marked cellular site over time, consistent with secretory-vesicle biogenesis/vesicle budding. Visible scale/site markers do not name the concept. This is a narrow vesicle-budding concept sample, distinct from vesicle fusion and broader exocytosis samples.",normalized_v2_mp4_noaudio,true,005dc48834c6de9fa2d25c69bee5d311494ed8a38fd7ef6e633e44d9cf633aaa,174377,copied_noaudio_mp4,
vdcr_v2_000274,vdcr_v2_000160,vdcr_v2_round39_mammalian_cytokinetic_ring_constriction_clean_noaudio,Actomyosin Contractile Ring Constriction,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000274.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round39_mammalian_cytokinetic_ring_constriction_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round39_mammalian_cytokinetic_ring_constriction_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Still-and-rotating-myosin-clusters-determine-cytokinetic-ring-constriction-ncomms11860-s7.ogv#clean-noaudio-cropped,CC BY 4.0 verify_on_page,pass_candidate,"Clean derivative must show a dividing cell ring forming and constricting over time without relying on source title, channel-label text, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 removes metadata and crops bottom channel-label text while preserving the two-channel cellular time-lapse. The visible sequence shows a bright equatorial band/ring forming and then constricting as the cell divides; this supports actomyosin contractile-ring constriction rather than only generic cytokinesis or a static furrow. The visible timecode is not answer-bearing.",normalized_v2_mp4_noaudio,true,6c25b39d4b487d5bb95f4bcd43bc83f884231b99d0d44f640a269cb3a4f22a69,6576558,copied_noaudio_mp4,
vdcr_v2_000275,vdcr_v2_000161,vdcr_v2_round40_mesenchymal_membrane_blebbing_clean_noaudio,Membrane Blebbing Dynamics,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000275.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round40_mesenchymal_membrane_blebbing_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round40_mesenchymal_membrane_blebbing_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Membrane-Blebbing-Is-Required-for-Mesenchymal-Precursor-Migration-pone.0150004.s007.ogv#clean-noaudio,CC BY 4.0 verify_on_page,pass_candidate,"Clean derivative must show membrane blebs expanding, retracting, or cycling along a living cell boundary over time without relying on source title text, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 removes source metadata and has no audio or in-frame answer text. The time-lapse shows rounded protrusions along the leading cell boundary changing size and position over time, supporting membrane blebbing dynamics rather than only static cell morphology or generic migration.",normalized_v2_mp4_noaudio,true,791d85d6fc97f0ccb65debecebd42e4c59e4663e723f62f547ef065f4e72f4ab,320595,copied_noaudio_mp4,
vdcr_v2_000276,vdcr_v2_000162,vdcr_v2_round44_cucumber_tendril_coiling_clean_noaudio,Tendril Coiling,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000276.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round44_cucumber_tendril_coiling_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round44_cucumber_tendril_coiling_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:So_w%C3%A4chst_eine_Rankpflanze_wie_eine_Gurke.webm#clean-segment-noaudio,CC BY 4.0 verify_on_page,pass_candidate,"Clean derivative must show a tendril coiling around an external support over time without relying on source title text, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 removes audio and source metadata and keeps the segment where a tendril reaches a support, wraps around it in repeated coils, and later shows multiple support contacts. The evidence supports Tendril Coiling rather than only generic upward plant growth or a static climbing plant. This sample is flagged as educational animation.",normalized_v2_mp4_noaudio,true,431f4a9c8602bfeb5f95d0eca85df4b9c6b9f91122214d9532b9729e5d72e79b,12261773,copied_noaudio_mp4,
