video_id,candidate_id,answer,domain,source_url,license_or_usage_note,local_media,review_status,review_notes,media_asset_id,media_processing_status,media_release_ready
vdcr_v2_000094,vdcr_archive_b03_000025,Thigmonasty,biology_living_systems,https://archive.org/details/wikimedia-org-Mimosa_pudica_leaves_folding_when_touched_1,archive_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000208.mp4,pass_candidate,"Candidate must show the temporal sequence that instantiates Thigmonasty, not merely an object, scene, or static result. | triage_decision=pass_candidate; triage_notes=Touch stimulus and Mimosa leaflet folding are visible over time with no in-frame answer/source text; camera motion makes it weaker than b03_000026 but still a distinct strongly bound Thigmonasty video.",vdcr_v2_000208,normalized_v2_mp4_noaudio,true
vdcr_v2_000095,vdcr_archive_b03_000026,Thigmonasty,biology_living_systems,https://archive.org/details/wikimedia-org-Mimosa_pudica_leaves_folding_when_touched_2,archive_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000209.mp4,pass_candidate,"Candidate must show the temporal sequence that instantiates Thigmonasty, not merely an object, scene, or static result. | triage_decision=pass_candidate; triage_notes=Clear touch stimulus followed by leaflet folding across frames; no in-frame answer/source text",vdcr_v2_000209,normalized_v2_mp4_noaudio,true
vdcr_v2_000096,vdcr_archive_b03_000034_noaudio,Exocytosis,biology_living_systems,https://archive.org/details/yt_YAp1zKMH5BE#noaudio,archive_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000210.mp4,pass_candidate,Clean derivative must show granules fusing with the plasma membrane over time without relying on narration or source title text. | triage_decision=pass_candidate; triage_notes=No-audio microscopy clip shows dark granules and red-arrow highlighted fusion events over time without answer-bearing text.,vdcr_v2_000210,normalized_v2_mp4_noaudio,true
vdcr_v2_000097,vdcr_commons_mr14_000004_v2,Coordinated Ciliary Beating Dynamics,biology_living_systems,https://commons.wikimedia.org/wiki/File:Mutation-of-Growth-Arrest-Specific-8-Reveals-a-Role-in-Motile-Cilia-Function-and-Human-Disease-pgen.1006220.s002.ogv#v2,CC BY 4.0 Commons/PLOS Genetics supplementary movie,release/media/videos_v2_mp4/vdcr_v2_000211.mp4,pass_candidate,Candidate must show repeated motile-cilia beat cycles or waveform changes without relying on the source page title. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows repeated motile-cilia waveform changes along a tissue edge; no audio stream and no readable answer/source text in sparse frames.,vdcr_v2_000211,normalized_v2_mp4_noaudio,true
vdcr_v2_000098,vdcr_v2_commons_bact_swarm_000001,Bacterial Swarming Expansion,biology_living_systems,https://commons.wikimedia.org/wiki/File:Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S4.ogv,CC-BY-2.0,release/media/videos_v2_mp4/vdcr_v2_000212.mp4,pass_candidate,Candidate should show a bacterial swarm branch moving or expanding over agar rather than static culture morphology. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows a dense swarming branch changing position and outline over time with no in-frame answer/source text.,vdcr_v2_000212,normalized_v2_mp4_noaudio,true
vdcr_v2_000099,vdcr_v2_commons_bact_swarm_000002,Bacterial Swarming Expansion,biology_living_systems,https://commons.wikimedia.org/wiki/File:Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S5.ogv,CC-BY-2.0,release/media/videos_v2_mp4/vdcr_v2_000213.mp4,pass_candidate,Candidate should show a bacterial cell mass dispersing or expanding into a treated agar region rather than static culture morphology. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows the bacterial cell mass dispersing/expanding into a treated agar region; no in-frame answer/source text.,vdcr_v2_000213,normalized_v2_mp4_noaudio,true
vdcr_v2_000100,vdcr_v2_commons_bact_swarm_000003,Bacterial Swarming Expansion,biology_living_systems,https://commons.wikimedia.org/wiki/File:Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S6.ogv,CC-BY-2.0,release/media/videos_v2_mp4/vdcr_v2_000214.mp4,pass_candidate,Candidate should show a bacterial cell mass evaluating a gradient then dispersing/expanding with additional cells moving into the region rather than static culture morphology. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows the bacterial mass extending then dispersing while additional cells move into the region; no in-frame answer/source text.,vdcr_v2_000214,normalized_v2_mp4_noaudio,true
vdcr_v2_000101,vdcr_v2_commons_drying_crack_000002,Drying Crack Propagation,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Role-of-particle-shape-anisotropy-on-crack-formation-in-drying-of-colloidal-suspension-srep30708-s2.ogv,CC-BY-4.0,release/media/videos_v2_mp4/vdcr_v2_000215.mp4,pass_candidate,"Candidate must show cracks nucleating, branching, or propagating during drying of a colloidal suspension over time, not a static cracked surface. | triage_decision=pass_candidate; triage_notes=Video-only clip shows a curved drying colloidal film developing dense perpendicular crack branches over time; no readable source/answer text and no audio track.",vdcr_v2_000215,normalized_v2_mp4_noaudio,true
vdcr_v2_000102,vdcr_v2_commons_kinesin_gliding_000001,Kinesin-Driven Microtubule Gliding,biology_living_systems,https://commons.wikimedia.org/wiki/File:The-mitotic-kinesin-14-KlpA-contains-a-context-dependent-directionality-switch-ncomms13999-s2.ogv,CC-BY-4.0,release/media/videos_v2_mp4/vdcr_v2_000216.mp4,pass_candidate,"Candidate must show labeled microtubules gliding over motor-coated surface over time, not a static fluorescent filament field. | triage_decision=pass_candidate; triage_notes=Video-only microscopy clip shows fluorescent microtubules translating/gliding over time; scale bar does not leak the answer and there is no audio.",vdcr_v2_000216,normalized_v2_mp4_noaudio,true
vdcr_v2_000103,vdcr_v2_commons_kinesin_gliding_000002,Kinesin-Driven Microtubule Gliding,biology_living_systems,https://commons.wikimedia.org/wiki/File:The-mitotic-kinesin-14-KlpA-contains-a-context-dependent-directionality-switch-ncomms13999-s3.ogv,CC-BY-4.0,release/media/videos_v2_mp4/vdcr_v2_000217.mp4,pass_candidate,"Candidate must show labeled microtubules gliding over motor-coated surface over time, not a static fluorescent filament field. | triage_decision=pass_candidate; triage_notes=Video-only microscopy clip shows fluorescent microtubules gliding with visible displacement and reorientation over time; scale bar does not leak the answer and there is no audio.",vdcr_v2_000217,normalized_v2_mp4_noaudio,true
vdcr_v2_000104,vdcr_v2_commons_kinesin_gliding_000003,Kinesin-Driven Microtubule Gliding,biology_living_systems,https://commons.wikimedia.org/wiki/File:The-mitotic-kinesin-14-KlpA-contains-a-context-dependent-directionality-switch-ncomms13999-s8.ogv,CC-BY-4.0,release/media/videos_v2_mp4/vdcr_v2_000218.mp4,pass_candidate,"Candidate must show labeled microtubules gliding over motor-coated surface over time, not a static fluorescent filament field. | triage_decision=pass_candidate; triage_notes=Video-only microscopy clip shows fluorescent microtubules gliding collectively over time; scale bar does not leak the answer and there is no audio.",vdcr_v2_000218,normalized_v2_mp4_noaudio,true
vdcr_v2_000105,vdcr_v2_commons_sodium_acetate_000001_seg_002000_036000_crop_flask_tight_noaudio,Sodium Acetate Crystallization Front,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:32._%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%98%D0%B0_%D0%BD%D0%B0_%D0%BD%D0%B0%D1%82%D1%80%D0%B8%D1%83%D0%BC_%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D1%82.ogv#t=2.0,CC-BY-SA-4.0,release/media/videos_v2_mp4/vdcr_v2_000219.mp4,pass_candidate,"Clean derivative must show a seed-triggered crystallization front spreading through supersaturated sodium acetate solution without relying on source title text, labels, or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio crop shows seed-triggered crystallization front spreading through the flask; no readable source, answer, or label text remains in sparse review frames.",vdcr_v2_000219,normalized_v2_mp4_noaudio,true
vdcr_v2_000106,vdcr_v2_round13_murmuration_flock_044_noaudio,Murmuration,biology_living_systems,https://archive.org/details/Flickr-5372662688#metadata-clean,https://creativecommons.org/licenses/by-nc/2.0/; audio and metadata stripped locally,release/media/videos_v2_mp4/vdcr_v2_000220.mp4,pass_candidate,Clean derivative shows a dense starling flock repeatedly changing shape and direction across the sky; the collective temporal morphology is essential for the concept. | triage_decision=pass_candidate; triage_notes=Clean derivative shows a dense bird flock reshaping and translating over time against the sky; no audio or source/title metadata remains in the release media.,vdcr_v2_000220,normalized_v2_mp4_noaudio,true
vdcr_v2_000107,vdcr_v2_round13_murmuration_small_048_noaudio,Murmuration,biology_living_systems,https://archive.org/details/dscn-3699#metadata-clean,https://creativecommons.org/publicdomain/mark/1.0/; audio and metadata stripped locally,release/media/videos_v2_mp4/vdcr_v2_000221.mp4,pass_candidate,Clean derivative shows a smaller flock coherently moving and reshaping against the sky; the changing collective pattern over time distinguishes it from a static flock image. | triage_decision=pass_candidate; triage_notes=Clean derivative shows a smaller but visible flock moving coherently and changing spatial pattern over time; no audio or source/title metadata remains in the release media.,vdcr_v2_000221,normalized_v2_mp4_noaudio,true
vdcr_v2_000108,vdcr_v2_round28_elephant_toothpaste_sciencecola_clean_noaudio,Elephant Toothpaste Foam Growth,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Elephant_Toothpaste.webm#clean-noaudio,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000222.mp4,pass_candidate,"Clean derivative must show catalytic decomposition generating rapid foam growth and overflow over time, not a static foam column. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative is trimmed to the reaction interval before the later flame demonstration and shows rapid foam growth and overflow from the vessel without readable answer-bearing source/title text.",vdcr_v2_000222,normalized_v2_mp4_noaudio,true
vdcr_v2_000109,vdcr_v2_round29_tradescantia_cytoplasmic_streaming_clean_noaudio,Cytoplasmic Streaming,biology_living_systems,https://commons.wikimedia.org/wiki/File:Movement_of_organelles_in_Tradescantia_stamen_hair_cells.webm#clean-noaudio,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000223.mp4,pass_candidate,Clean derivative must show organelles or cytoplasmic contents streaming through living cells over time without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows organelles/granules changing position along visible intracellular tracks across the time lapse; no readable source/title or answer-bearing text is visible.,vdcr_v2_000223,normalized_v2_mp4_noaudio,true
vdcr_v2_000110,vdcr_v2_round31_paper_chromatography_school_clean_noaudio,Chromatography Solvent Front Migration,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Papierchromatographie_in_der_Schule_(Paper_chromatography_in_School).webm#clean-noaudio,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000224.mp4,pass_candidate,Clean derivative must show solvent front and dye bands migrating through paper over time without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean derivative shows dye bands and solvent-front migration upward through paper over time; final title card is trimmed out and remaining small solvent labels are not answer-bearing.,vdcr_v2_000224,normalized_v2_mp4_noaudio,true
vdcr_v2_000111,vdcr_v2_round5_calcium_wave_srep42786_crop_notime_noaudio,Calcium Wave Propagation,biology_living_systems,https://commons.wikimedia.org/wiki/File:Calcium-spikes-waves-and-oscillations-in-a-large-patterned-epithelial-tissue-srep42786-s2.ogv#crop-notime-noaudio,CC-BY-4.0,release/media/videos_v2_mp4/vdcr_v2_000225.mp4,pass_candidate,"Clean derivative should show a spatial calcium signal wave or oscillatory propagation across epithelial tissue without timestamps, audio, or source metadata. | triage_decision=pass_candidate; triage_notes=Cropped metadata-clean derivative removes embedded timestamps while retaining spatial fluorescence waves/oscillatory calcium-signal propagation across epithelial tissue over time; no audio or answer-bearing text remains.",vdcr_v2_000225,normalized_v2_mp4_noaudio,true
vdcr_v2_000112,vdcr_v2_round60_rupo_pollen_tube_growth_s020_clean_notime_noaudio,Pollen Tube Tip Growth,biology_living_systems,https://commons.wikimedia.org/wiki/File:Receptor-Like-Kinase-RUPO-Interacts-with-Potassium-Transporters-to-Regulate-Pollen-Tube-Growth-and-pgen.1006085.s020.ogv#clean-notime-noaudio,CC BY 4.0; clean derivative from PLOS Genetics supplementary movie imported via PubMed Central/Open Access Media Importer,release/media/videos_v2_mp4/vdcr_v2_000226.mp4,pass_candidate,"Clean derivative must show pollen grains germinating and pollen tubes elongating from tips while removing in-frame timestamps, audio, and source/title metadata. | triage_decision=pass_candidate; triage_notes=Clean derivative crops out in-frame timestamps and strips source metadata/audio while preserving pollen grains with tube emergence and visible tip elongation across the sequence. This is a second strong-bound video for the Pollen Tube Tip Growth concept, distinct from the existing curated wild-type pollen-tube sample.",vdcr_v2_000226,normalized_v2_mp4_noaudio,true
vdcr_v2_000113,vdcr_v2_round60_single_cell_epithelial_wound_closure_panel_b_clean_noaudio,Epithelial Wound Closure,biology_living_systems,https://commons.wikimedia.org/wiki/File:Insulin-and-TOR-signal-in-parallel-through-FOXO-and-S6K-to-promote-epithelial-wound-healing-ncomms12972-s3.ogv#panel-b-clean-noaudio,CC BY 4.0; clean derivative from Nature Communications supplementary movie imported via PubMed Central/Open Access Media Importer,release/media/videos_v2_mp4/vdcr_v2_000227.mp4,pass_candidate,"Clean derivative must isolate the wound-edge/cable panel and show gap/cable morphology changing through closure while removing panel letters, timestamps, audio, and source/title metadata. | triage_decision=pass_candidate; triage_notes=Clean derivative isolates the B-panel wound-edge/cable view, removes panel letters, timestamps, source metadata, and audio, and preserves the circular wound/cable boundary shrinking and reorganizing over time. This is a second strong-bound video for Epithelial Wound Closure, distinct from the existing multi-cell wound sample.",vdcr_v2_000227,normalized_v2_mp4_noaudio,true
vdcr_v2_000114,vdcr_v2_round62_hand_warmer_activation_clean_noaudio,Sodium Acetate Crystallization Front,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Hand_warmer_activation.webm#clean-noaudio,CC BY-SA 4.0; clean derivative from own-work Commons video by Teren,release/media/videos_v2_mp4/vdcr_v2_000228.mp4,pass_candidate,"Clean derivative must show hand-warmer activation with a visible crystallization/opacity front spreading from the trigger disk across the sodium-acetate pack, without audio or source-title metadata leakage. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and source metadata while preserving the trigger action and the white crystallization/opacity front spreading radially from the metal disk across the hand-warmer pack. No in-frame answer text or source labels are visible. This is a second strong-bound video for Sodium Acetate Crystallization Front, distinct from the existing flask crystallization sample.",vdcr_v2_000228,normalized_v2_mp4_noaudio,true
vdcr_v2_000115,vdcr_v2_round65_venus_flytrap_timelapse_clean_noaudio,Bistable Snap-Trap Closure,biology_living_systems,https://commons.wikimedia.org/wiki/File:Venus_Flytrap_(time_lapse).webm#clean-noaudio,CC BY 3.0; YouTube license reviewed on Commons; author LearjetMinako; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000229.mp4,pass_candidate,"Candidate must show a Venus flytrap trap closing around prey over time, not a static closed trap or generic plant movement. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and metadata while preserving Venus flytrap closure around prey over time.",vdcr_v2_000229,normalized_v2_mp4_noaudio,true
vdcr_v2_000116,vdcr_v2_round66_briggs_rauscher_reaction_clean_crop_noaudio,Briggs-Rauscher Reaction,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Briggs%E2%80%93Rauscher_reaction.webm#clean-crop-noaudio,CC BY-SA 4.0; own work by Maxim Bilovitskiy; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000230.mp4,pass_candidate,"Candidate must show repeated amber/dark-blue/colorless oscillations over time, not a single static color state. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio, metadata, timecode, and equation overlay while preserving repeated color oscillations in the reaction vessel.",vdcr_v2_000230,normalized_v2_mp4_noaudio,true
vdcr_v2_000117,vdcr_v2_round66_bz_evolution_gif_clean_crop_noaudio,Belousov-Zhabotinsky Reaction,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Evolution_of_Belousov-Zhabotinsky_reaction.gif#clean-crop-noaudio,CC BY-SA 3.0; own work by Wiktor / Uncle Azane; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000231.mp4,pass_candidate,"Candidate must show reaction-diffusion waves or spiral/ring pattern evolution in a Petri dish over time, not a still photograph of the pattern. | triage_decision=pass_candidate; triage_notes=Clean derivative converts the GIF to MP4 and crops to the Petri dish region while preserving expanding Belousov-Zhabotinsky reaction-diffusion waves.",vdcr_v2_000231,normalized_v2_mp4_noaudio,true
vdcr_v2_000118,vdcr_v2_round66_growth_of_chemical_garden_clean_noaudio,Chemical Garden Growth,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Growth_of_a_chemical_garden.ogv#clean-noaudio,CC BY 3.0; YouTube CC reviewed on Commons; author mgregggphone; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000232.mp4,pass_candidate,"Candidate must show tubular or plant-like precipitate structures growing upward/outward over time, not a static final chemical garden. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and metadata while preserving chemical-garden tubular precipitate growth over time.",vdcr_v2_000232,normalized_v2_mp4_noaudio,true
vdcr_v2_000119,vdcr_v2_round84_drosophila_cleavage_gastrulation,Gastrulation,biology_living_systems,https://commons.wikimedia.org/wiki/File:Drosophila_cleavage_and_gastrulation.webm,license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000233.mp4,pass_candidate,"Candidate must show embryo-scale cell/tissue rearrangement and morphogenetic movement over time, not merely a static embryo or a labeled diagram. | triage_decision=pass_candidate; triage_notes=Pass: pure-video microscopy time-lapse with no answer-bearing text or audio. The frames show a Drosophila embryo progressing from a relatively uniform cellular surface through embryo-scale tissue rearrangement and visible ventral furrow/germband-like morphogenetic changes, so the temporal sequence supports Gastrulation as a new biology concept.",vdcr_v2_000233,normalized_v2_mp4_noaudio,true
vdcr_v2_000120,vdcr_v2_round87_lithium_dendrite_s2_noaudio,Electrodeposition Dendrite Growth,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:A-reversible-dendrite-free-high-areal-capacity-lithium-metal-electrode-ncomms15106-s2.ogv#v2-round87-clean-noaudio,CC BY 4.0 Commons / Nature Communications supplementary movie,release/media/videos_v2_mp4/vdcr_v2_000234.mp4,pass_candidate,"Clean no-audio derivative shows electrode-adjacent metallic deposits initiating and growing into side clusters over time. | triage_decision=pass_candidate; triage_notes=Pass with moderate strength: clean no-audio derivative removes audio and metadata while preserving the visible electrodeposition sequence. The video shows metallic side clusters initiating and enlarging along the electrode over time, supporting Electrodeposition Dendrite Growth as a second strongly source-backed video for this concept; the source page verifies the in-situ lithium electrodeposition context, but the pass decision relies on visible time evolution.",vdcr_v2_000234,normalized_v2_mp4_noaudio,true
vdcr_v2_000121,vdcr_v2_round88_nonnewtonian_flow_565_noaudio,Shear Thickening,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Flow_of_Non-Newtonian_Fluid_A_565.ogv#v2-round88-clean-noaudio,CC BY-SA 4.0,release/media/videos_v2_mp4/vdcr_v2_000235.mp4,pass_candidate,"Clean derivative shows a potato-starch suspension resisting smooth flow and moving as a stress-dependent cohesive mass before relaxing and flowing over time. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative keeps only the video stream and shows a potato-starch suspension behaving as a stress-dependent cohesive mass under container motion before slowly relaxing and flowing. This is a usable second visual instance for Shear Thickening; the source page confirms the non-Newtonian starch-water context, but the sample is accepted only because the visible temporal response is discriminative.",vdcr_v2_000235,normalized_v2_mp4_noaudio,true
vdcr_v2_000122,vdcr_v2_round88_nonnewtonian_flow_876_noaudio,Shear Thickening,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Flow_of_Non-Newtonian_Fluid_A_876.ogv#v2-round88-clean-noaudio,CC BY-SA 4.0,release/media/videos_v2_mp4/vdcr_v2_000236.mp4,pass_candidate,Clean derivative shows a second potato-starch suspension sequence where the material retains a deformed lump under handling and then slowly yields/flows. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative keeps only the video stream and shows a second starch-water suspension sequence where the material retains a deformed lump and slowly yields/flows in response to handling. This complements the existing Shear Thickening cluster without relying on source text.,vdcr_v2_000236,normalized_v2_mp4_noaudio,true
vdcr_v2_000123,vdcr_v2_round9_mitosis_anaphase_crop_notime_noaudio,Mitotic Chromosome Segregation,biology_living_systems,https://commons.wikimedia.org/wiki/File:Confocal_microscopy_of_normal_mitosis_and_anaphase_bridging_in_Caenorhabditis_elegans_-_1747-1028-3-6-S2.ogv#crop-notime-clean,CC BY 2.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000237.mp4,pass_candidate,"Clean crop should show fluorescent chromosome masses separating during mitotic progression without embedded timestamps, audio, or source metadata. | triage_decision=pass_candidate; triage_notes=Cropped clean derivative removes embedded timestamps and source metadata while retaining fluorescent chromosome masses changing position and separating during mitotic/anaphase progression; no audio or answer-bearing text remains.",vdcr_v2_000237,normalized_v2_mp4_noaudio,true
vdcr_v2_000124,curated_002002,Iodine Clock Reaction,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Iodine_clock_-_persulphate.ogv,CC BY-SA 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000238.mp4,pass_candidate,"Candidate should show the delayed rapid color change of an iodine clock reaction, not merely a static flask or explanatory setup. | triage_decision=pass_candidate; triage_notes=clean delayed color transition; no obvious sparse-frame text leakage",vdcr_v2_000238,normalized_v2_mp4_noaudio,true
vdcr_v2_000125,curated_007001,Dictyostelium Aggregation Streaming,biology_living_systems,https://commons.wikimedia.org/wiki/File:Dictyostelium-Cells-Migrate-Similarly-on-Surfaces-of-Varying-Chemical-Composition-pone.0087981.s002.ogv,CC0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000239.mp4,pass_candidate,"Candidate should show Dictyostelium cells streaming or aggregating into collective centers over time, not merely a static colony or species image. | triage_decision=pass_candidate; triage_notes=Dark-field time lapse shows aggregate/stream formation across conditions; in-frame labels are experimental conditions rather than answer text.",vdcr_v2_000239,normalized_v2_mp4_noaudio,true
vdcr_v2_000126,curated_007002,Mucociliary Transport,biology_living_systems,https://commons.wikimedia.org/wiki/File:Method-for-Quantitative-Study-of-Airway-Functional-Microanatomy-Using-Micro-Optical-Coherence-pone.0054473.s001.ogv,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000240.mp4,pass_candidate,"Candidate should show mucus or particles being transported by coordinated ciliary beating over time, not only a labeled static epithelium frame. | triage_decision=pass_candidate; triage_notes=Micro-OCT sequence is visually subtle in sparse frames but shows layer transport over time; source page confirms mucociliary transport while sample remains source-hidden.",vdcr_v2_000240,normalized_v2_mp4_noaudio,true
vdcr_v2_000127,curated_007003,Epithelial Wound Closure,biology_living_systems,https://commons.wikimedia.org/wiki/File:Insulin-and-TOR-signal-in-parallel-through-FOXO-and-S6K-to-promote-epithelial-wound-healing-ncomms12972-s2.ogv,CC BY 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000241.mp4,pass_candidate,"Candidate should show an epithelial wound gap closing or an actomyosin cable contracting over time, not only a static wound label. | triage_decision=pass_candidate; triage_notes=Fluorescence time lapse shows wound-edge/cable evolution; no answer-bearing text visible in the video crop.",vdcr_v2_000241,normalized_v2_mp4_noaudio,true
vdcr_v2_000128,curated_007004,Pollen Tube Tip Growth,biology_living_systems,https://commons.wikimedia.org/wiki/File:Receptor-Like-Kinase-RUPO-Interacts-with-Potassium-Transporters-to-Regulate-Pollen-Tube-Growth-and-pgen.1006085.s019.ogv,CC BY 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000242.mp4,pass_candidate,"Candidate should show pollen germination or pollen tube elongation from the tip over time, not only a static pollen tube micrograph. | triage_decision=pass_candidate; triage_notes=Brightfield time lapse shows pollen tube emergence/elongation from grains; dynamic cue is temporal growth rather than a single-frame morphology.",vdcr_v2_000242,normalized_v2_mp4_noaudio,true
vdcr_v2_000129,curated_002004_seg_020000_145000,Blue Bottle Reaction,chemistry_materials_change,"https://commons.wikimedia.org/wiki/File:Blue-bottle_reaction_(Oscillating_reaction).webm#t=20,145",CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000243.mp4,pass_candidate,Segment removes the opening handwritten answer card and preserves repeated blue/colorless oscillation during the blue bottle reaction. | triage_decision=pass_candidate; triage_notes=20-145s segment removes opening handwritten answer card; sparse frames show repeated blue/colorless cycling without concept text leakage,vdcr_v2_000243,normalized_v2_mp4_noaudio,true
vdcr_v2_000130,curated_002005,Blue Bottle Reaction,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Pattern_Formation_from_Blue_Bottle_Experiment_in_Ice_Water_Bath.webm,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000244.mp4,pass_candidate,"Candidate should show visible pattern or color evolution from the blue bottle experiment over time, not merely a static color pattern. | triage_decision=pass_candidate; triage_notes=Sparse frames show blue solution evolving into pale swirling patterns in a dish over time with no readable answer/source text; this is an independent ice-water-bath pattern-formation view distinct from the existing flask cycling and clean segment samples.",vdcr_v2_000244,normalized_v2_mp4_noaudio,true
vdcr_v2_000131,vdcr_commons_mr20_000005_slime_mold_noaudio,Slime Mold Aggregation,biology_living_systems,https://commons.wikimedia.org/wiki/File:Timelapse_of_Slime_Mould.webm#noaudio,Commons license verify on page,release/media/videos_v2_mp4/vdcr_v2_000245.mp4,pass_candidate,"Clean derivative should show the slime-mold network or cell mass aggregating and reorganizing over time rather than a static slime-mold morphology. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows the yellow slime-mold network/cell mass aggregating, expanding, and reorganizing across the field of view over time; no readable answer/source text remains, and a single frame would not capture the aggregation dynamics.",vdcr_v2_000245,normalized_v2_mp4_noaudio,true
vdcr_v2_000132,vdcr_v2_commons_ch3nh3pbi3_growth_000001_seg_005500_019000_crop_crystal_noaudio,Crystal Nucleation-and-Growth Dynamics,chemistry_materials_change,"https://commons.wikimedia.org/wiki/File:CH3NH3PbI3_crystal_growth.webm#t=5.5,19-crop-clean",CC-BY-4.0,release/media/videos_v2_mp4/vdcr_v2_000246.mp4,pass_candidate,"Clean derivative must show a visible crystal nucleus growing into a larger faceted crystal over time without relying on source text, chemical labels, timestamps, ruler frames, or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio tight crop removes experimental text, timestamps, and ruler frames while retaining a visible small nucleus growing into a larger faceted crystal; no in-frame answer/source text remains.",vdcr_v2_000246,normalized_v2_mp4_noaudio,true
vdcr_v2_000133,vdcr_v2_commons_permanganate_glycerol_000001_crop_reaction_noaudio,Permanganate-Glycerol Delayed Ignition,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Chemical_volcano.ogv#wikimedia-clean-crop,CC-BY-SA-3.0,release/media/videos_v2_mp4/vdcr_v2_000247.mp4,pass_candidate,"Clean derivative must show a delay period followed by self-ignition or reaction-front/flame onset in the permanganate-glycerol reaction, not only an already-burning flame. | triage_decision=pass_candidate; triage_notes=Clean no-audio crop shows pre-ignition waiting/dropper setup followed by sudden bright self-ignition and glowing residue; no answer text visible.",vdcr_v2_000247,normalized_v2_mp4_noaudio,true
vdcr_v2_000134,vdcr_v2_commons_silver_mirror_000001_seg_055000_112000_crop_tube_noaudio,Silver Mirror Deposition,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:33._%D0%A1%D1%80%D0%B5%D0%B1%D1%80%D0%B5%D0%BD%D0%BE_%D0%BE%D0%B3%D0%BB%D0%B5%D0%B4%D0%B0%D0%BB%D0%BE.ogv#t=55.0,CC-BY-SA-4.0,release/media/videos_v2_mp4/vdcr_v2_000248.mp4,pass_candidate,"Clean derivative must show metallic silver film or mirror forming progressively on the glass surface, not just the final reflective surface. | triage_decision=pass_candidate; triage_notes=Clean no-audio crop shows progressive darkening and metallic reflective coating formation inside the test tube; no answer/title text visible.",vdcr_v2_000248,normalized_v2_mp4_noaudio,true
